TID	WORD1	LEN1
4460	beech	5
4461	relived	7
4462	torched	7
4463	guts	4
4464	pilloried	9
4465	magma	5
4466	pending	7
4467	Seders	6
4468	participates	12
4469	Maginot	7
4470	irremediable	12
4471	diving's	8
4472	conjurer's	10
4473	waterfowls	10
4474	brashness's	11
4475	clamped	7
4476	seafaring	9
4477	mistletoe	9
4478	papergirl	9
4479	misfeasance's	13
4480	uncoil	6
4481	subcontracting	14
4482	bit	3
4483	waning	6
4484	overtone	8
4485	Anabel	6
4486	established	11
4487	lawgiver	8
4488	participatory	13
4489	porosity	8
4490	reviles	7
4491	kindhearted	11
4492	sandcastle's	12
4493	cutlet's	8
4494	defeatist	9
4495	seabeds	7
4496	Springfield	11
4497	retrospectively	15
4498	spotlight's	11
4499	McCray	6
4500	caricatures	11
4501	conglomeration	14
4502	petal's	7
4503	deacon	6
4504	deterioration	13
4505	mistaking	9
4506	immolated	9
4507	cohesiveness's	14
4508	pedaling	8
4509	Pym	3
4510	foursome's	10
4511	guffaws	7
4512	reeling	7
4513	raunchiness's	13
4514	antidepressants	15
4515	mousetrapping	13
4516	mackerels	9
4517	propound	8
4518	contemplation's	15
4519	landed	6
4520	dusk	4
4521	Volgograd's	11
4522	note's	6
4523	mortification's	15
4524	Nepal's	7
4525	caviar's	8
4526	emulsifying	11
4527	prefab	6
4528	defender	8
4529	pokiest	7
4530	asserts	7
4531	plowshares	10
4532	hellions	8
4533	fraction	8
4534	Wilmington	10
4535	underemployed	13
4536	alkali	6
4537	biodiversity	12
4538	Elway's	7
4539	engendered	10
4540	adjures	7
4541	Alonzo	6
4542	hafts	5
4543	reverently	10
4544	tureens	7
4545	roundelay's	11
4546	Marxism	7
4547	unburdening	11
4548	Muhammadanism	13
4549	wife's	6
4550	victims	7
4551	participate	11
4552	unrelentingly	13
4553	filliping	9
4554	bigwig's	8
4555	jawbreaker's	12
4556	pellucid	8
4557	tomcat's	8
4558	Lipton's	8
4559	blasphemous	11
4560	evils	5
4561	contused	8
4562	Sperry's	8
4563	friendless	10
4564	luminosity's	12
4565	deadpanned	10
4566	assignment	10
4567	Ned's	5
4568	blackthorn	10
4569	aberration's	12
4570	indirect	8
4571	fritters	8
4572	aground	7
4573	lofted	6
4574	theosophy	9
4575	ocelot's	8
4576	thoughtful	10
4577	peep's	6
4578	Styx's	6
4579	sired	5
4580	hairstyle	9
4581	unopened	8
4582	Lucia's	7
4583	airliner	8
4584	Gamow's	7
4585	pug	3
4586	Grimm's	7
4587	Lela's	6
4588	ponytail	8
4589	Tharp	5
4590	Efren's	7
4591	stoked	6
4592	starvings	9
4593	ninetieths	10
4594	dipped	6
4595	impinges	8
4596	portables	9
4597	babushka	8
4598	bipeds	6
4599	pustule	7
4600	placation's	11
4601	ventricles	10
4602	strangers	9
4603	bookmarking	11
4604	mugginess	9
4605	spinner's	9
4606	rightists	9
4607	blotched	8
4608	dispensation's	14
4609	brightens	9
4610	eruditely	9
4611	pleas	5
4612	harmony	7
4613	thine	5
4614	Arcturus	8
4615	Sicily	6
4616	hydrolysis's	12
4617	kazoos	6
4618	vine	4
4619	bogies	6
4620	stratagem	9
4621	austere	7
4622	Moslem	6
4623	omniscient	10
4624	hostler	7
4625	eglantine	9
4626	adventurers	11
4627	wolfhound	9
4628	pheromones	10
4629	islanders	9
4630	abstainer	9
4631	staph's	7
4632	inhumanities	12
4633	locker's	8
4634	saffron	7
4635	pacifies	8
4636	breadfruit	10
4637	traitors	8
4638	unshakable	10
4639	backwash	8
4640	Mark's	6
4641	previewer	9
4642	spangles	8
4643	architecture's	14
4644	unassailable	12
4645	bandannas	9
4646	Nb's	4
4647	ecumenical	10
4648	wailed	6
4649	engraver	8
4650	takeovers	9
4651	shyest	6
4652	promoter's	10
4653	empathized	10
4654	Wesley	6
4655	sailors	7
4656	becks	5
4657	owes	4
4658	Sharron's	9
4659	allying	7
4660	orienting	9
4661	Anatole's	9
4662	Lithuanians	11
4663	distillery	10
4664	medicinal	9
4665	proliferate	11
4666	combining	9
4667	Manet	5
4668	spontaneity	11
4669	manufacturing	13
4670	stuffed	7
4671	vixen's	7
4672	opulence	8
4673	slander	7
4674	jag	3
4675	Beverley's	10
4676	privatize	9
4677	lazes	5
4678	Frontenac	9
4679	Tamara	6
4680	whirligig	9
4681	Chechnya	8
4682	retard's	8
4683	preceptors	10
4684	validity's	10
4685	romaine's	9
4686	Wm	2
4687	toucans	7
4688	shortsightedly	14
4689	originality	11
4690	scurry's	8
4691	tail's	6
4692	Christ	6
4693	impeaching	10
4694	warren's	8
4695	shop's	6
4696	coif	4
4697	startled	8
4698	obliterates	11
4699	strangles	9
4700	server	6
4701	declassifying	13
4702	phosphorus	10
4703	Zimmerman's	11
4704	latter's	8
4705	shoplifter	10
4706	cashiers	8
4707	imbalance's	11
4708	culprit's	9
4709	illegally	9
4710	nauseates	9
4711	cultured	8
4712	makes	5
4713	squeegees	9
4714	jerked	6
4715	energizer's	11
4716	Tartars	7
4717	judgement's	11
4718	Cambodians	10
4719	uprights	8
4720	shadiness	9
4721	scurry's	8
4722	Marcel's	8
4723	alimony's	9
4724	Dulles	6
4725	zephyr's	8
4726	animate	7
4727	Sonya's	7
4728	Terpsichore's	13
4729	classicism's	12
4730	renegades	9
4731	spanning	8
4732	billies	7
4733	cosier	6
4734	halt	4
4735	Cathay	6
4736	socked	6
4737	restoration's	13
4738	pas	3
4739	sterling's	10
4740	wetland	7
4741	Susanna	7
4742	superber	8
4743	pass's	6
4744	churchgoer	10
4745	unfamiliarity	13
4746	outages	7
4747	disposal	8
4748	letdown	7
4749	Oxfords	7
4750	relativity	10
4751	Baathist	8
4752	tap	3
4753	martin's	8
4754	marshaling	10
4755	laboriously	11
4756	customer's	10
4757	misplaces	9
4758	obligation's	12
4759	misanthropy's	13
4760	Kalmyk	6
4761	hypertension	12
4762	upped	5
4763	inarticulate	12
4764	doles	5
4765	rehabilitation's	16
4766	Gilliam	7
4767	Estonian	8
4768	risible	7
4769	affirming	9
4770	Hieronymus	10
4771	Kurdish	7
4772	gangrening	10
4773	approached	10
4774	auger	5
4775	Tientsin	8
4776	cassettes	9
4777	shiploads	9
4778	teamwork's	10
4779	bandier	7
4780	shan't	6
4781	pistil	6
4782	Andorra	7
4783	Mellon	6
4784	ogle's	6
4785	center's	8
4786	stupor's	8
4787	boil's	6
4788	rivet's	7
4789	tacticians	10
4790	invulnerability	15
4791	lacerating	10
4792	anticipates	11
4793	Romany	6
4794	stockroom	9
4795	gannet	6
4796	Lorentz	7
4797	goalie	6
4798	chants	6
4799	trucker's	9
4800	frontier	8
4801	catty	5
4802	brine's	7
4803	Perez	5
4804	househusband	12
4805	fluorides	9
4806	Arctic	6
4807	livable	7
4808	honorary	8
4809	nationalistic	13
4810	offshoot	8
4811	exercise's	10
4812	runnier	7
4813	relenting	9
4814	oaken	5
4815	blinkered	9
4816	salespeople's	13
4817	Pasteur's	9
4818	smidgeon's	10
4819	flied	5
4820	fiddle	6
4821	gummy	5
4822	goddamned	9
4823	concertmaster's	15
4824	Senghor	7
4825	shame	5
4826	Elwood's	8
4827	fellatio	8
4828	Bogart's	8
4829	trademark's	11
4830	laxity's	8
4831	puffiness's	11
4832	disorients	10
4833	immunize	8
4834	optimization	12
4835	obsequiousness	14
4836	sentinel	8
4837	Sundanese's	11
4838	deodorants	10
4839	ceremonially	12
4840	omnipotent	10
4841	merchandized	12
4842	Davis	5
4843	nickelodeons	12
4844	tacos	5
4845	tendency's	10
4846	champagnes	10
4847	LCD's	5
4848	akimbo	6
4849	optional	8
4850	Elinor's	8
4851	unhappiest	10
4852	tomatoes	8
4853	marihuana	9
4854	liken	5
4855	Colgate	7
4856	solemnity	9
4857	Rolvaag	7
4858	orating	7
4859	drollness's	11
4860	fictionalized	13
4861	formality	9
4862	recriminate	11
4863	convict	7
4864	Clinton's	9
4865	Volcker	7
4866	hijacks	7
4867	spectacular's	13
4868	Patterson's	11
4869	prevue's	8
4870	deodorant's	11
4871	extortionate	12
4872	morning	7
4873	greeted	7
4874	podiatrist's	12
4875	marinades	9
4876	nightlife's	11
4877	pagination's	12
4878	tailwind's	10
4879	thirtieth's	11
4880	cooperatives	12
4881	estuary's	9
4882	fierceness's	12
4883	wigwag	6
4884	Schultz's	9
4885	denigrate	9
4886	Carmichael's	12
4887	Voldemort	9
4888	candelabras	11
4889	Stallone	8
4890	surrealist	10
4891	undetected	10
4892	gusher	6
4893	unsweetened	11
4894	mirror	6
4895	pulley	6
4896	service	7
4897	lushes	6
4898	remarried	9
4899	challengers	11
4900	foretell	8
4901	unrefined	9
4902	prig's	6
4903	Singh's	7
4904	abstract's	10
4905	seared	6
4906	liquids	7
4907	trike's	7
4908	Bernbach's	10
4909	devout	6
4910	sprinted	8
4911	arson's	7
4912	pandas	6
4913	postscripts	11
4914	clippers	8
4915	launder	7
4916	Houston's	9
4917	astral	6
4918	contemptible	12
4919	tabued	6
4920	Wisconsin's	11
4921	alumna's	8
4922	firesides	9
4923	truest	6
4924	gamuts	6
4925	prognosticators	15
4926	skinny	6
4927	clenches	8
4928	unexpurgated	12
4929	heifer	6
4930	Kerri's	7
4931	Molly	5
4932	vends	5
4933	parenthetically	15
4934	tabled	6
4935	lumpiness's	11
4936	cheaper	7
4937	shimmed	7
4938	bedpans	7
4939	inaugurated	11
4940	Yakut	5
4941	comforters	10
4942	scrubber	8
4943	Jame's	6
4944	flagstone's	11
4945	padlocking	10
4946	disposed	8
4947	windiest	8
4948	refers	6
4949	turnover	8
4950	Smithsonian	11
4951	West	4
4952	truck	5
4953	helot	5
4954	privy	5
4955	manpower's	10
4956	flunks	6
4957	superscripts	12
4958	backless	8
4959	rig's	5
4960	fancy's	7
4961	scowling	8
4962	toils	5
4963	pelves	6
4964	correlated	10
4965	coyness	7
4966	homers	6
4967	Edith	5
4968	portrayal's	11
4969	photographer	12
4970	Mitchell	8
4971	criticizing	11
4972	blimp	5
4973	signally	8
4974	lowly	5
4975	garner	6
4976	geometry's	10
4977	tranquiler	10
4978	reinvesting	11
4979	freshened	9
4980	speeches	8
4981	birthday's	10
4982	principled	10
4983	prattling	9
4984	parallelogram's	15
4985	foundered	9
4986	woodbine	8
4987	spasm	5
4988	whistles	8
4989	Corsica's	9
4990	bedevilled	10
4991	stillbirth	10
4992	Holder	6
4993	popover's	9
4994	Newark	6
4995	susceptible	11
4996	robe's	6
4997	retrieval's	11
4998	Baffin's	8
4999	sanctum's	9
5000	bisector's	10
5001	unaffected	10
5002	devotionals	11
5003	slenderizing	12
5004	Carthage	8
5005	Barnabas	8
5006	Sabrina's	9
5007	sachets	7
5008	unsnap	6
5009	millage's	9
5010	tundra's	8
5011	chitchats	9
5012	cosier	6
5013	cuffing	7
5014	we've	5
5015	freebase's	10
5016	dissatisfy	10
5017	limbers	7
5018	littoral	8
5019	ell	3
5020	reservation	11
5021	roistering	10
5022	defended	8
5023	salespeople's	13
5024	vinyl	5
5025	Januaries	9
5026	numbskull	9
5027	interrelation's	15
5028	forswore	8
5029	journals	8
5030	grovel	6
5031	hennas	6
5032	pj's	4
5033	motile	6
5034	peerless	8
5035	clump	5
5036	terrify	7
5037	Molotov	7
5038	bouncer	7
5039	Vanzetti's	10
5040	Debian's	8
5041	pestles	7
5042	unsophisticated	15
5043	delaying	8
5044	Emilia's	8
5045	acumen	6
5046	gaggle's	8
5047	hike	4
5048	approximates	12
5049	immolating	10
5050	flounce's	9
5051	task's	6
5052	Connors	7
5053	sorbet	6
5054	scapegoating	12
5055	tackled	7
5056	funneling	9
5057	deadly	6
5058	notation	8
5059	stuccoes	8
5060	seafaring's	11
5061	E's	3
5062	slicers	7
5063	square's	8
5064	Hope	4
5065	clamor's	8
5066	Devi	4
5067	overheats	9
5068	ampule	6
5069	surest	6
5070	Scotswoman	10
5071	Seneca	6
5072	velours's	9
5073	author's	8
5074	spire's	7
5075	impresarios	11
5076	embolism's	10
5077	tallyho's	9
5078	compunction's	13
5079	informational	13
5080	favoritism's	12
5081	Rayburn's	9
5082	cola's	6
5083	alertness's	11
5084	acquits	7
5085	Huey	4
5086	Inca	4
5087	freshened	9
5088	traveled	8
5089	reusable	8
5090	ripped	6
5091	Sidney	6
5092	Caspian	7
5093	Elliot	6
5094	misinterpretations	18
5095	dare	4
5096	infinitesimally	15
5097	Defoe	5
5098	absconded	9
5099	lifesaver	9
5100	Spears	6
5101	sizer	5
5102	incorporation	13
5103	genuses	7
5104	before	6
5105	chalking	8
5106	ion	3
5107	prostate	8
5108	arcade's	8
5109	remembering	11
5110	reemphasizing	13
5111	Mg's	4
5112	ageings	7
5113	Oakland	7
5114	tired	5
5115	rapprochements	14
5116	fluff's	7
5117	smirks	6
5118	argues	6
5119	impact	6
5120	skydiver's	10
5121	clip's	6
5122	Psyche	6
5123	lope	4
5124	traverse	8
5125	esquire's	9
5126	Excedrin's	10
5127	Pippin's	8
5128	astronomical	12
5129	blindside	9
5130	Yangtze	7
5131	plea's	6
5132	telegraphy	10
5133	peritoneums	11
5134	tunnel's	8
5135	Mayan's	7
5136	cologne's	9
5137	helpmate	8
5138	inroads	7
5139	surlier	7
5140	relevancy	9
5141	ring's	6
5142	slighter	8
5143	signature	9
5144	aphasic	7
5145	Nouakchott's	12
5146	farewells	9
5147	wormwood	8
5148	cotters	7
5149	discard's	9
5150	Sicily	6
5151	ecosystems	10
5152	adjustment's	12
5153	pitchforks	10
5154	rapprochement's	15
5155	creationism	11
5156	emanate	7
5157	lore	4
5158	bee	3
5159	bossily	7
5160	misfire	7
5161	insertion's	11
5162	paralyzing	10
5163	undersells	10
5164	escalation	10
5165	plywood's	9
5166	typewriter's	12
5167	tensely	7
5168	horseshoe's	11
5169	fetchingly	10
5170	roadkill's	10
5171	commissioned	12
5172	retake	6
5173	commingles	10
5174	witty	5
5175	parser	6
5176	uncharitable	12
5177	vaguest	7
5178	armor's	7
5179	inappropriately	15
5180	scorer	6
5181	dry's	5
5182	behoove	7
5183	zed	3
5184	cankers	7
5185	wickedness	10
5186	arraignments	12
5187	Alan	4
5188	battiest	8
5189	unifying	8
5190	Sakha	5
5191	shifting	8
5192	transcendent	12
5193	accordingly	11
5194	sunbathe	8
5195	ladyfingers	11
5196	nibbler's	9
5197	Nigerian's	10
5198	mongers	7
5199	Nb's	4
5200	abstainer	9
5201	frontally	9
5202	Chretien's	10
5203	elephant's	10
5204	estimation	10
5205	interventions	13
5206	linguistics	11
5207	mousiness's	11
5208	disheartened	12
5209	absolutes	9
5210	veal	4
5211	Bambi's	7
5212	sluiced	7
5213	iteration	9
5214	bourbon	7
5215	arthritis	9
5216	backfired	9
5217	appoint	7
5218	fur	3
5219	broncos	7
5220	wallpaper's	11
5221	he	2
5222	hypnotizes	10
5223	antiknock	9
5224	commands	8
5225	pugilist's	10
5226	distributors	12
5227	carnelians	10
5228	unprotected	11
5229	table	5
5230	contact	7
5231	scintillates	12
5232	neurologists	12
5233	goober	6
5234	shootouts	9
5235	muscle's	8
5236	earthenware	11
5237	birch's	7
5238	penitently	10
5239	millers	7
5240	incumbency's	12
5241	Union	5
5242	magnetization	13
5243	horsewhipped	12
5244	teacher	7
5245	chimaera's	10
5246	chronic	7
5247	Smithsonian	11
5248	sadist	6
5249	subplots	8
5250	hygienist	9
5251	mistrust's	10
5252	vogue	5
5253	Fischer	7
5254	belle	5
5255	energize	8
5256	detail	6
5257	upper	5
5258	requiring	9
5259	Carib's	7
5260	rowdiest	8
5261	Wordsworth's	12
5262	jugular's	9
5263	foreboded	9
5264	shrug	5
5265	doodle's	8
5266	superscripts	12
5267	Weddell's	9
5268	Boyer's	7
5269	goosed	6
5270	Beatles's	9
5271	cellular	8
5272	assignment	10
5273	prevaricating	13
5274	Whitley's	9
5275	threescore	10
5276	piping	6
5277	tranquilizes	12
5278	cordial	7
5279	divisiveness	12
5280	windsurf	8
5281	scanty	6
5282	contamination's	15
5283	esplanade's	11
5284	garrisons	9
5285	quadriplegics	13
5286	wetback	7
5287	karaoke's	9
5288	doctor	6
5289	dosage	6
5290	retracing	9
5291	cop	3
5292	Brampton's	10
5293	flowerbeds	10
5294	wailing	7
5295	hotelier's	10
5296	trapeze's	9
5297	stockpiles	10
5298	conformed	9
5299	DAT's	5
5300	reserve	7
5301	larked	6
5302	overwork	8
5303	Ignatius	8
5304	deer's	6
5305	chutney	7
5306	country	7
5307	masher	6
5308	clap	4
5309	goodby's	8
5310	patents	7
5311	disaffected	11
5312	buzzed	6
5313	grimes	6
5314	stringer's	10
5315	Wiemar	6
5316	pupa's	6
5317	visitor	7
5318	La's	4
5319	invasion's	10
5320	shimmer's	9
5321	Coimbatore	10
5322	substituting	12
5323	Nagoya	6
5324	hardliner	9
5325	chivalry's	10
5326	wryest	6
5327	devising	8
5328	lecherous	9
5329	seven	5
5330	reunion's	9
5331	stemming	8
5332	fluoresced	10
5333	anons	5
5334	adduces	7
5335	unjustifiable	13
5336	agnosticism's	13
5337	zanies	6
5338	Gina's	6
5339	nabob	5
5340	sniggering	10
5341	niceness's	10
5342	ripsaws	7
5343	Riddle	6
5344	perchance	9
5345	valves	6
5346	pimpernel	9
5347	validated	9
5348	mucking	7
5349	huskier	7
5350	wayfarers	9
5351	devise	6
5352	hollyhock's	11
5353	coffer	6
5354	phosphorescent	14
5355	orthopedist's	13
5356	Glover's	8
5357	mountainsides	13
5358	versatility	11
5359	abscissa	8
5360	Beaumarchais	12
5361	Twizzlers's	11
5362	Theresa	7
5363	alternatives	12
5364	jabberer's	10
5365	traveler	8
5366	gluts	5
5367	Formosan's	10
5368	Minsk	5
5369	enlarger's	10
5370	teenager's	10
5371	uninterested	12
5372	usurp	5
5373	Poseidon's	10
5374	Tuscarora	9
5375	crudeness's	11
5376	freckled	8
5377	clack's	7
5378	interpersonal	13
5379	homosexual	10
5380	precipitate's	13
5381	opulence	8
5382	Toto	4
5383	flammables	10
5384	abstractnesses	14
5385	spryness	8
5386	abettors	8
5387	delimits	8
5388	Tucson's	8
5389	raggedness's	12
5390	rekindled	9
5391	skylarking	10
5392	surface	7
5393	Musial	6
5394	liberalize	10
5395	Blanche	7
5396	hoof	4
5397	skinny	6
5398	wryness's	9
5399	hazed	5
5400	weakly	6
5401	despatches	10
5402	Gupta's	7
5403	Ophelia	7
5404	oppresses	9
5405	whirred	7
5406	wardroom	8
5407	rib's	5
5408	voter's	7
5409	naturalist's	12
5410	incomprehensible	16
5411	rebels	6
5412	carpentering	12
5413	blintze's	9
5414	freest	6
5415	vilification	12
5416	childhood	9
5417	Belgrade's	10
5418	Cherokee	8
5419	canvasback	10
5420	tendonitis's	12
5421	tailgated	9
5422	Lombardy	8
5423	toll's	6
5424	blundering	10
5425	Edwards	7
5426	flu	3
5427	banner's	8
5428	countersinking	14
5429	colonialist's	13
5430	verily	6
5431	payloads	8
5432	allocate	8
5433	Hattie's	8
5434	murk	4
5435	snits	5
5436	chickened	9
5437	squirrel's	10
5438	novice	6
5439	drill's	7
5440	bo'sun's	8
5441	helpful	7
5442	chairmanship's	14
5443	deodorant	9
5444	beneficence's	13
5445	tonality	8
5446	peels	5
5447	seizures	8
5448	nice	4
5449	fruitlessness's	15
5450	victimizes	10
5451	canasta	7
5452	Chicana	7
5453	dermatology's	13
5454	puzzlers	8
5455	matzohs	7
5456	sarapes	7
5457	gazette's	9
5458	receding	8
5459	gerund's	8
5460	lieutenant's	12
5461	palatable	9
5462	tortured	8
5463	pollinates	10
5464	buddings	8
5465	chess	5
5466	embittering	11
5467	Morin's	7
5468	Louisianan	10
5469	shield's	8
5470	Saracens	8
5471	lampoons	8
5472	metastasis	10
5473	nipper	6
5474	dioxin	6
5475	washcloth	9
5476	filberts	8
5477	meditatively	12
5478	Englishwoman	12
5479	Perm's	6
5480	clairvoyant's	13
5481	refit	5
5482	gradations	10
5483	stripping	9
5484	beefed	6
5485	fortune's	9
5486	erred	5
5487	desolates	9
5488	straw	5
5489	amiability's	12
5490	narcissist	10
5491	electrons	9
5492	Aleut	5
5493	revisiting	10
5494	underscored	11
5495	unbuckled	9
5496	silentest	9
5497	sawn	4
5498	brattiest	9
5499	lurch's	7
5500	camshafts	9
5501	calypso's	9
5502	agreements	10
5503	thralldom's	11
5504	greenness	9
5505	toads	5
5506	Aristotle's	11
5507	stockpile	9
5508	ointments	9
5509	astrologer	10
5510	sweeps	6
5511	endurance	9
5512	abbreviating	12
5513	outweighed	10
5514	silversmith	11
5515	magnificent	11
5516	slipcovers	10
5517	endurable	9
5518	canters	7
5519	conjugations	12
5520	overloaded	10
5521	forswears	9
5522	porterhouses	12
5523	saintliest	10
5524	tom's	5
5525	tersest	7
5526	dos	3
5527	safeguarding	12
5528	Hallstatt	9
5529	friend	6
5530	pervert's	9
5531	exactest	8
5532	anniversary	11
5533	Mediterraneans	14
5534	crown's	7
5535	circumcise	10
5536	prissiest	9
5537	copter's	8
5538	cosmology's	11
5539	cumulus	7
5540	popgun's	8
5541	oligarchy's	11
5542	fleshed	7
5543	Dexedrine's	11
5544	assimilating	12
5545	sharped	7
5546	environmentalist's	18
5547	waterpower's	12
5548	speedup's	9
5549	scorpion's	10
5550	ranch's	7
5551	continue	8
5552	orangutans	10
5553	colliers	8
5554	barbiturates	12
5555	constrictor	11
5556	waistcoats	10
5557	duds	4
5558	composer	8
5559	bifocal	7
5560	midway	6
5561	Francesca	9
5562	thermals	8
5563	zombi's	7
5564	overkill	8
5565	proxies	7
5566	dilly's	7
5567	appraisal's	11
5568	exporter	8
5569	outgrows	8
5570	glamorize	9
5571	weatherproof	12
5572	Barnes	6
5573	underdog's	10
5574	temporally	10
5575	pedagogic	9
5576	narcotics	9
5577	instrumentality	15
5578	podiatrist's	12
5579	technocracy's	13
5580	disclosed	9
5581	way	3
5582	repetition's	12
5583	limned	6
5584	vigilantes	10
5585	juntas	6
5586	sewing	6
5587	Nescafe's	9
5588	Lorie	5
5589	someplace	9
5590	communicant	11
5591	appendices	10
5592	Pyrexes	7
5593	cannonballs	11
5594	Ba	2
5595	remote's	8
5596	terrible	8
5597	depend	6
5598	breakdown	9
5599	obscuring	9
5600	pipe's	6
5601	decades	7
5602	relive	6
5603	gravestone's	12
5604	bobbling	8
5605	downing	7
5606	omelette's	10
5607	cellar	6
5608	decrepit	8
5609	groan's	7
5610	felines	7
5611	Zulu's	6
5612	pee's	5
5613	preached	8
5614	scrupulous	10
5615	whittler	8
5616	corollas	8
5617	calculation's	13
5618	Horowitz	8
5619	idiom's	7
5620	kaleidoscopic	13
5621	Agatha	6
5622	gophers	7
5623	allergen	8
5624	cholesterol	11
5625	postulate's	11
5626	jag	3
5627	ash	3
5628	godparent	9
5629	Flemish's	9
5630	irrigates	9
5631	witchery's	10
5632	venturing	9
5633	emits	5
5634	wafer's	7
5635	goldsmiths	10
5636	clause's	8
5637	shininess	9
5638	flouting	8
5639	sensing	7
5640	pantyhose	9
5641	mismatched	10
5642	staining	8
5643	archaically	11
5644	umpire's	8
5645	Levine	6
5646	resurface	9
5647	nitpick	7
5648	undamaged	9
5649	Hobbs	5
5650	oaths	5
5651	reigning	8
5652	Campbell	8
5653	slimming	8
5654	Galilee	7
5655	afterwards	10
5656	placenta	8
5657	harvest's	9
5658	clipping's	10
5659	baseness's	10
5660	gadget	6
5661	ensconced	9
5662	coordination	12
5663	Cooke	5
5664	Katmai	6
5665	smidge's	8
5666	feast's	7
5667	we'll	5
5668	unattributed	12
5669	streptococci	12
5670	penury	6
5671	highwaymen	10
5672	carps	5
5673	househusband's	14
5674	syndicates	10
5675	subset's	8
5676	memorial's	10
5677	tiresome	8
5678	fuller	6
5679	heartiness's	12
5680	radio	5
5681	overindulged	12
5682	Pharaoh's	9
5683	Garibaldi's	11
5684	stigmatize	10
5685	marjoram's	10
5686	moose's	7
5687	chastens	8
5688	ambitious	9
5689	demonstration's	15
5690	Noyce's	7
5691	irrepressible	13
5692	Josephus	8
5693	suckering	9
5694	closest	7
5695	deviants	8
5696	kiddo's	7
5697	struggled	9
5698	hallowing	9
5699	correlative	11
5700	tinfoil's	9
5701	lodestars	9
5702	plant	5
5703	jawbone's	9
5704	pawning	7
5705	domino's	8
5706	pussycat	8
5707	fringe's	8
5708	horny	5
5709	temporized	10
5710	Ac	2
5711	insets	6
5712	aquariums	9
5713	mechanic's	10
5714	anteroom	8
5715	jinrikishas	11
5716	Lippi	5
5717	sympathies's	12
5718	examines	8
5719	squiggle's	10
5720	swirly	6
5721	assurance	9
5722	lubber	6
5723	hyperventilation's	18
5724	promising	9
5725	comrade's	9
5726	might's	7
5727	husbanded	9
5728	Belshazzar's	12
5729	genuflects	10
5730	bible	5
5731	Pharaohs	8
5732	crispest	8
5733	handpick	8
5734	sentries	8
5735	measlier	8
5736	deacon	6
5737	rebroadcasting	14
5738	Selectric	9
5739	Cerenkov	8
5740	pillowcase	10
5741	cheekier	8
5742	baritone's	10
5743	mashers	7
5744	tipi's	6
5745	jewelry	7
5746	lanced	6
5747	quaffing	8
5748	joyridden	9
5749	absconds	8
5750	encore	6
5751	harpists	8
5752	angle's	7
5753	shortness	9
5754	Gwyn	4
5755	hopscotch	9
5756	quadriplegic	12
5757	roils	5
5758	abstainers	10
5759	Marcie	6
5760	geode	5
5761	daintily	8
5762	deprogramed	11
5763	axioms	6
5764	circumstanced	13
5765	inconveniencing	15
5766	stretchers	10
5767	valedictories	13
5768	blockhead	9
5769	Godot's	7
5770	Bohemia	7
5771	undecipherable	14
5772	falsity	7
5773	Attica	6
5774	Vitim's	7
5775	Analects's	10
5776	slang	5
5777	stirring	8
5778	woodbine	8
5779	questionnaire's	15
5780	schlep	6
5781	electrocuted	12
5782	moats	5
5783	archaic	7
5784	deplored	8
5785	prominence	10
5786	foreshortening	14
5787	miniaturized	12
5788	consecrate	10
5789	formalization	13
5790	mutinied	8
5791	subtotals	9
5792	floweriness	11
5793	labyrinth	9
5794	Wasatch's	9
5795	cassettes	9
5796	Aleichem	8
5797	anthropoid's	12
5798	taciturnity's	13
5799	menstruate	10
5800	cohering	8
5801	unripe	6
5802	ennoblement's	13
5803	calfskin	8
5804	tie	3
5805	inescapably	11
5806	binge's	7
5807	knells	6
5808	gravity	7
5809	firewood's	10
5810	devalues	8
5811	mitosis	7
5812	pesticide	9
5813	Assam	5
5814	clematis	8
5815	shuttered	9
5816	blossoming	10
5817	richly	6
5818	detailing	9
5819	chaperon's	10
5820	rainmaker	9
5821	if's	4
5822	academician's	13
5823	Erasmus's	9
5824	curbing	7
5825	prompter	8
5826	anthology	9
5827	scant	5
5828	Reed	4
5829	practice's	10
5830	luxuriousness	13
5831	palpation	9
5832	exile's	7
5833	Basil	5
5834	muumuus	7
5835	Texaco	6
5836	thickest	8
5837	quadrature	10
5838	Brezhnev	8
5839	speculates	10
5840	eyelets	7
5841	labor's	7
5842	Blair	5
5843	porthole	8
5844	depositories	12
5845	ruins	5
5846	ceasefire	9
5847	equalled	8
5848	warnings	8
5849	warping	7
5850	marveling	9
5851	slaughterhouses	15
5852	grant	5
5853	clematis	8
5854	Jahangir's	10
5855	clearness's	11
5856	Marge's	7
5857	Romano	6
5858	glass's	7
5859	hairbreadth's	13
5860	anodynes	8
5861	buckled	7
5862	creamers	8
5863	mussel's	8
5864	churchman's	11
5865	oozes	5
5866	Manning	7
5867	Deanne	6
5868	gloomiest	9
5869	tattooed	8
5870	posts	5
5871	treaty	6
5872	minks	5
5873	sealed	6
5874	pudding	7
5875	Mercuries	9
5876	nullification's	15
5877	Masada	6
5878	homework	8
5879	draftsman's	11
5880	blissfulness	12
5881	petrel	6
5882	comeuppance	11
5883	Cerberus's	10
5884	sunbathers	10
5885	placentae	9
5886	Tarbell's	9
5887	deflation's	11
5888	accusation	10
5889	termagants	10
5890	forlornly	9
5891	Poiret's	8
5892	coos	4
5893	lyceum	6
